"ID","species","plot","treatment","tree_spec","year","abundance","tree_species","inte"
"FGR_2017","Phloeopora_teres","F","G","R",2017,1,"R","R*Phloeopora_teres"
"FGR_2017","Placonotus_testaceus","F","G","R",2017,4,"R","R*Placonotus_testaceus"
"FGR_2017","Taphrorychus_bicolor","F","G","R",2017,198,"R","R*Taphrorychus_bicolor"
"FGR_2017","Uleiota_planatus","F","G","R",2017,7,"R","R*Uleiota_planatus"
"FGR_2017","Xyleborinus_saxesenii","F","G","R",2017,6,"R","R*Xyleborinus_saxesenii"
"ANR_2017","Anomognathus_cuspidatus","A","N","R",2017,4,"R","R*Anomognathus_cuspidatus"
"ANR_2017","Bolitochara_obliqua","A","N","R",2017,2,"R","R*Bolitochara_obliqua"
"ANR_2017","Cryptolestes_duplicatus","A","N","R",2017,2,"R","R*Cryptolestes_duplicatus"
"ANR_2017","Curtimorda_maculosa","A","N","R",2017,1,"R","R*Curtimorda_maculosa"
"ANR_2017","Dacne_bipustulata","A","N","R",2017,1,"R","R*Dacne_bipustulata"
"ANR_2017","Dexiogyia_corticina","A","N","R",2017,1,"R","R*Dexiogyia_corticina"
"ANR_2017","Mycetophagus_atomarius","A","N","R",2017,1,"R","R*Mycetophagus_atomarius"
"ANR_2017","Platystomos_albinus","A","N","R",2017,1,"R","R*Platystomos_albinus"
"ANR_2017","Triplax_rufipes","A","N","R",2017,1,"R","R*Triplax_rufipes"
"ANR_2017","Uleiota_planatus","A","N","R",2017,2,"R","R*Uleiota_planatus"
"BNR_2017","Anomognathus_cuspidatus","B","N","R",2017,1,"R","R*Anomognathus_cuspidatus"
"BNR_2017","Cerylon_histeroides","B","N","R",2017,1,"R","R*Cerylon_histeroides"
"BNR_2017","Cyclorhipidion_bodoanum","B","N","R",2017,2,"R","R*Cyclorhipidion_bodoanum"
"BNR_2017","Xyleborinus_saxesenii","B","N","R",2017,9,"R","R*Xyleborinus_saxesenii"
"CNR_2017","Bibloporus_minutus","C","N","R",2017,1,"R","R*Bibloporus_minutus"
"CNR_2017","Bolitochara_obliqua","C","N","R",2017,1,"R","R*Bolitochara_obliqua"
"CNR_2017","Cerylon_histeroides","C","N","R",2017,3,"R","R*Cerylon_histeroides"
"CNR_2017","Cryptolestes_duplicatus","C","N","R",2017,1,"R","R*Cryptolestes_duplicatus"
"CNR_2017","Litargus_connexus","C","N","R",2017,2,"R","R*Litargus_connexus"
"CNR_2017","Mycetophagus_atomarius","C","N","R",2017,4,"R","R*Mycetophagus_atomarius"
"CNR_2017","Tachyta_nana","C","N","R",2017,1,"R","R*Tachyta_nana"
"CNR_2017","Xyleborinus_saxesenii","C","N","R",2017,1,"R","R*Xyleborinus_saxesenii"
"DNR_2017","Bibloporus_minutus","D","N","R",2017,1,"R","R*Bibloporus_minutus"
"DNR_2017","Bitoma_crenata","D","N","R",2017,2,"R","R*Bitoma_crenata"
"DNR_2017","Bolitochara_obliqua","D","N","R",2017,1,"R","R*Bolitochara_obliqua"
"DNR_2017","Gabrius_splendidulus","D","N","R",2017,1,"R","R*Gabrius_splendidulus"
"DNR_2017","Mordellistena_neuwaldeggiana","D","N","R",2017,1,"R","R*Mordellistena_neuwaldeggiana"
"DNR_2017","Mycetophagus_atomarius","D","N","R",2017,1,"R","R*Mycetophagus_atomarius"
"DNR_2017","Stictoleptura_scutellata","D","N","R",2017,1,"R","R*Stictoleptura_scutellata"
"DNR_2017","Sulcacis_nitidus","D","N","R",2017,1,"R","R*Sulcacis_nitidus"
"DNR_2017","Uleiota_planatus","D","N","R",2017,1,"R","R*Uleiota_planatus"
"ENR_2017","Anaspis_flava","E","N","R",2017,1,"R","R*Anaspis_flava"
"ENR_2017","Anisandrus_dispar","E","N","R",2017,1,"R","R*Anisandrus_dispar"
"ENR_2017","Cerylon_ferrugineum","E","N","R",2017,1,"R","R*Cerylon_ferrugineum"
"ENR_2017","Enicmus_rugosus","E","N","R",2017,1,"R","R*Enicmus_rugosus"
"ENR_2017","Melandrya_caraboides","E","N","R",2017,1,"R","R*Melandrya_caraboides"
"ENR_2017","Scaphisoma_agaricinum","E","N","R",2017,4,"R","R*Scaphisoma_agaricinum"
"ENR_2017","Silvanus_unidentatus","E","N","R",2017,1,"R","R*Silvanus_unidentatus"
"ENR_2017","Stictoleptura_scutellata","E","N","R",2017,3,"R","R*Stictoleptura_scutellata"
"ENR_2017","Sulcacis_nitidus","E","N","R",2017,7,"R","R*Sulcacis_nitidus"
"ENR_2017","Uleiota_planatus","E","N","R",2017,4,"R","R*Uleiota_planatus"
"ENR_2017","Xyleborinus_saxesenii","E","N","R",2017,71,"R","R*Xyleborinus_saxesenii"
"ENR_2017","Xyleborus_monographus","E","N","R",2017,3,"R","R*Xyleborus_monographus"
"ENR_2017","Xylosandrus_germanus","E","N","R",2017,7,"R","R*Xylosandrus_germanus"
"FNR_2017","Atheta_picipes","F","N","R",2017,1,"R","R*Atheta_picipes"
"FNR_2017","Bolitochara_obliqua","F","N","R",2017,4,"R","R*Bolitochara_obliqua"
"FNR_2017","Dinaraea_aequata","F","N","R",2017,1,"R","R*Dinaraea_aequata"
"FNR_2017","Enicmus_brevicornis","F","N","R",2017,1,"R","R*Enicmus_brevicornis"
"FNR_2017","Enicmus_rugosus","F","N","R",2017,1,"R","R*Enicmus_rugosus"
"FNR_2017","Platyrhinus_resinosus","F","N","R",2017,2,"R","R*Platyrhinus_resinosus"
"FNR_2017","Rhizophagus_bipustulatus","F","N","R",2017,1,"R","R*Rhizophagus_bipustulatus"
"FNR_2017","Uleiota_planatus","F","N","R",2017,2,"R","R*Uleiota_planatus"
"FNR_2017","Xyleborinus_saxesenii","F","N","R",2017,3,"R","R*Xyleborinus_saxesenii"
"FNR_2017","Xylosandrus_germanus","F","N","R",2017,1,"R","R*Xylosandrus_germanus"
"AOR_2017","Euplectus_piceus","A","O","R",2017,1,"R","R*Euplectus_piceus"
"AOR_2017","Gabrius_splendidulus","A","O","R",2017,2,"R","R*Gabrius_splendidulus"
"AOR_2017","Mycetophagus_atomarius","A","O","R",2017,1,"R","R*Mycetophagus_atomarius"
"AOR_2017","Platyrhinus_resinosus","A","O","R",2017,7,"R","R*Platyrhinus_resinosus"
"AOR_2017","Platysoma_compressum","A","O","R",2017,1,"R","R*Platysoma_compressum"
"AOR_2017","Platystomos_albinus","A","O","R",2017,4,"R","R*Platystomos_albinus"
"AOR_2017","Scaphisoma_agaricinum","A","O","R",2017,1,"R","R*Scaphisoma_agaricinum"
"AOR_2017","Sulcacis_nitidus","A","O","R",2017,6,"R","R*Sulcacis_nitidus"
"AOR_2017","Tomoxia_bucephala","A","O","R",2017,1,"R","R*Tomoxia_bucephala"
"AOR_2017","Tritoma_bipustulata","A","O","R",2017,16,"R","R*Tritoma_bipustulata"
"AOR_2017","Xyleborinus_saxesenii","A","O","R",2017,1,"R","R*Xyleborinus_saxesenii"
"BOR_2017","Atrecus_affinis","B","O","R",2017,1,"R","R*Atrecus_affinis"
"BOR_2017","Bitoma_crenata","B","O","R",2017,1,"R","R*Bitoma_crenata"
"BOR_2017","Cerylon_histeroides","B","O","R",2017,1,"R","R*Cerylon_histeroides"
"BOR_2017","Cyclorhipidion_bodoanum","B","O","R",2017,4,"R","R*Cyclorhipidion_bodoanum"
"BOR_2017","Dasytes_niger","B","O","R",2017,1,"R","R*Dasytes_niger"
"BOR_2017","Placonotus_testaceus","B","O","R",2017,1,"R","R*Placonotus_testaceus"
"BOR_2017","Silvanus_bidentatus","B","O","R",2017,2,"R","R*Silvanus_bidentatus"
"BOR_2017","Sulcacis_nitidus","B","O","R",2017,1,"R","R*Sulcacis_nitidus"
"BOR_2017","Tachyta_nana","B","O","R",2017,1,"R","R*Tachyta_nana"
"BOR_2017","Uleiota_planatus","B","O","R",2017,3,"R","R*Uleiota_planatus"
"BOR_2017","Xyleborinus_saxesenii","B","O","R",2017,7,"R","R*Xyleborinus_saxesenii"
"COR_2017","Bitoma_crenata","C","O","R",2017,10,"R","R*Bitoma_crenata"
"COR_2017","Cerylon_deplanatum","C","O","R",2017,1,"R","R*Cerylon_deplanatum"
"COR_2017","Cerylon_histeroides","C","O","R",2017,1,"R","R*Cerylon_histeroides"
"COR_2017","Cis_submicans","C","O","R",2017,1,"R","R*Cis_submicans"
"COR_2017","Cryptolestes_duplicatus","C","O","R",2017,1,"R","R*Cryptolestes_duplicatus"
"COR_2017","Curtimorda_maculosa","C","O","R",2017,1,"R","R*Curtimorda_maculosa"
"COR_2017","Scaphisoma_agaricinum","C","O","R",2017,2,"R","R*Scaphisoma_agaricinum"
"COR_2017","Stictoleptura_scutellata","C","O","R",2017,2,"R","R*Stictoleptura_scutellata"
"COR_2017","Sulcacis_nitidus","C","O","R",2017,16,"R","R*Sulcacis_nitidus"
"COR_2017","Tritoma_bipustulata","C","O","R",2017,12,"R","R*Tritoma_bipustulata"
"COR_2017","Uleiota_planatus","C","O","R",2017,1,"R","R*Uleiota_planatus"
"COR_2017","Xyleborinus_saxesenii","C","O","R",2017,1,"R","R*Xyleborinus_saxesenii"
"DOR_2017","Anobium_punctatum","D","O","R",2017,1,"R","R*Anobium_punctatum"
"DOR_2017","Bitoma_crenata","D","O","R",2017,1,"R","R*Bitoma_crenata"
"DOR_2017","Cerylon_histeroides","D","O","R",2017,1,"R","R*Cerylon_histeroides"
"DOR_2017","Dexiogyia_corticina","D","O","R",2017,1,"R","R*Dexiogyia_corticina"
"DOR_2017","Litargus_connexus","D","O","R",2017,1,"R","R*Litargus_connexus"
"DOR_2017","Silvanus_unidentatus","D","O","R",2017,1,"R","R*Silvanus_unidentatus"
"DOR_2017","Sulcacis_nitidus","D","O","R",2017,1,"R","R*Sulcacis_nitidus"
"DOR_2017","Uleiota_planatus","D","O","R",2017,1,"R","R*Uleiota_planatus"
"DOR_2017","Xyleborinus_saxesenii","D","O","R",2017,2,"R","R*Xyleborinus_saxesenii"
"EOR_2017","Bitoma_crenata","E","O","R",2017,5,"R","R*Bitoma_crenata"
"EOR_2017","Cryptolestes_duplicatus","E","O","R",2017,2,"R","R*Cryptolestes_duplicatus"
"EOR_2017","Cyclorhipidion_bodoanum","E","O","R",2017,1,"R","R*Cyclorhipidion_bodoanum"
"EOR_2017","Drapetes_mordelloides","E","O","R",2017,2,"R","R*Drapetes_mordelloides"
"EOR_2017","Platyrhinus_resinosus","E","O","R",2017,1,"R","R*Platyrhinus_resinosus"
"EOR_2017","Scaphisoma_agaricinum","E","O","R",2017,3,"R","R*Scaphisoma_agaricinum"
"EOR_2017","Silvanus_unidentatus","E","O","R",2017,2,"R","R*Silvanus_unidentatus"
"EOR_2017","Sulcacis_fronticornis","E","O","R",2017,1,"R","R*Sulcacis_fronticornis"
"EOR_2017","Sulcacis_nitidus","E","O","R",2017,10,"R","R*Sulcacis_nitidus"
"EOR_2017","Tritoma_bipustulata","E","O","R",2017,4,"R","R*Tritoma_bipustulata"
"EOR_2017","Xyleborinus_saxesenii","E","O","R",2017,21,"R","R*Xyleborinus_saxesenii"
"EOR_2017","Xyleborus_monographus","E","O","R",2017,3,"R","R*Xyleborus_monographus"
"EOR_2017","Xylosandrus_germanus","E","O","R",2017,2,"R","R*Xylosandrus_germanus"
"FOR_2017","Bitoma_crenata","F","O","R",2017,2,"R","R*Bitoma_crenata"
"FOR_2017","Corticeus_unicolor","F","O","R",2017,1,"R","R*Corticeus_unicolor"
"FOR_2017","Cryptolestes_duplicatus","F","O","R",2017,5,"R","R*Cryptolestes_duplicatus"
"FOR_2017","Dromaeolus_barnabita","F","O","R",2017,1,"R","R*Dromaeolus_barnabita"
"FOR_2017","Enicmus_rugosus","F","O","R",2017,1,"R","R*Enicmus_rugosus"
"FOR_2017","Gabrius_splendidulus","F","O","R",2017,1,"R","R*Gabrius_splendidulus"
"FOR_2017","Litargus_connexus","F","O","R",2017,1,"R","R*Litargus_connexus"
"FOR_2017","Phloeopora_teres","F","O","R",2017,1,"R","R*Phloeopora_teres"
"FOR_2017","Placonotus_testaceus","F","O","R",2017,13,"R","R*Placonotus_testaceus"
"FOR_2017","Silvanus_unidentatus","F","O","R",2017,3,"R","R*Silvanus_unidentatus"
"FOR_2017","Stictoleptura_scutellata","F","O","R",2017,1,"R","R*Stictoleptura_scutellata"
"FOR_2017","Sulcacis_nitidus","F","O","R",2017,4,"R","R*Sulcacis_nitidus"
"FOR_2017","Uleiota_planatus","F","O","R",2017,1,"R","R*Uleiota_planatus"
"FOR_2017","Xyleborinus_saxesenii","F","O","R",2017,20,"R","R*Xyleborinus_saxesenii"
"AGT_2017","Anomognathus_cuspidatus","A","G","T",2017,3,"T","T*Anomognathus_cuspidatus"
"AGT_2017","Bibloporus_bicolor","A","G","T",2017,1,"T","T*Bibloporus_bicolor"
"AGT_2017","Phloeonomus_punctipennis","A","G","T",2017,1,"T","T*Phloeonomus_punctipennis"
"AGT_2017","Phloeopora_teres","A","G","T",2017,1,"T","T*Phloeopora_teres"
"AGT_2017","Xyleborinus_saxesenii","A","G","T",2017,13,"T","T*Xyleborinus_saxesenii"
"AGT_2017","Xylosandrus_germanus","A","G","T",2017,7,"T","T*Xylosandrus_germanus"
"BGT_2017","Anaspis_ruficollis","B","G","T",2017,1,"T","T*Anaspis_ruficollis"
"BGT_2017","Cyclorhipidion_bodoanum","B","G","T",2017,1,"T","T*Cyclorhipidion_bodoanum"
"BGT_2017","Xylosandrus_germanus","B","G","T",2017,1,"T","T*Xylosandrus_germanus"
"CGT_2017","Ampedus_balteatus","C","G","T",2017,1,"T","T*Ampedus_balteatus"
"CGT_2017","Anisandrus_dispar","C","G","T",2017,1,"T","T*Anisandrus_dispar"
"CGT_2017","Bibloporus_bicolor","C","G","T",2017,2,"T","T*Bibloporus_bicolor"
"CGT_2017","Cyclorhipidion_bodoanum","C","G","T",2017,3,"T","T*Cyclorhipidion_bodoanum"
"CGT_2017","Euplectus_mutator","C","G","T",2017,1,"T","T*Euplectus_mutator"
"CGT_2017","Hylis_olexai","C","G","T",2017,1,"T","T*Hylis_olexai"
"CGT_2017","Microscydmus_minimus","C","G","T",2017,6,"T","T*Microscydmus_minimus"
"CGT_2017","Pediacus_depressus","C","G","T",2017,1,"T","T*Pediacus_depressus"
"CGT_2017","Plectophloeus_nubigena","C","G","T",2017,1,"T","T*Plectophloeus_nubigena"
"CGT_2017","Pteryx_suturalis","C","G","T",2017,1,"T","T*Pteryx_suturalis"
"CGT_2017","Stenichnus_godarti","C","G","T",2017,1,"T","T*Stenichnus_godarti"
"CGT_2017","Xyleborinus_saxesenii","C","G","T",2017,6,"T","T*Xyleborinus_saxesenii"
"DGT_2017","Rhagium_inquisitor","D","G","T",2017,1,"T","T*Rhagium_inquisitor"
"DGT_2017","Stictoleptura_rubra","D","G","T",2017,1,"T","T*Stictoleptura_rubra"
"EGT_2017","Cyclorhipidion_bodoanum","E","G","T",2017,2,"T","T*Cyclorhipidion_bodoanum"
"EGT_2017","Platypus_cylindrus","E","G","T",2017,1,"T","T*Platypus_cylindrus"
"EGT_2017","Xyleborinus_saxesenii","E","G","T",2017,5,"T","T*Xyleborinus_saxesenii"
"EGT_2017","Xylosandrus_germanus","E","G","T",2017,4,"T","T*Xylosandrus_germanus"
"FGT_2017","Cerylon_histeroides","F","G","T",2017,1,"T","T*Cerylon_histeroides"
"FGT_2017","Cyclorhipidion_bodoanum","F","G","T",2017,12,"T","T*Cyclorhipidion_bodoanum"
"FGT_2017","Gabrius_splendidulus","F","G","T",2017,1,"T","T*Gabrius_splendidulus"
"FGT_2017","Phloeopora_teres","F","G","T",2017,2,"T","T*Phloeopora_teres"
"FGT_2017","Platystomos_albinus","F","G","T",2017,1,"T","T*Platystomos_albinus"
"FGT_2017","Rhizophagus_bipustulatus","F","G","T",2017,2,"T","T*Rhizophagus_bipustulatus"
"FGT_2017","Stictoleptura_rubra","F","G","T",2017,1,"T","T*Stictoleptura_rubra"
"FGT_2017","Xyleborinus_saxesenii","F","G","T",2017,38,"T","T*Xyleborinus_saxesenii"
"FGT_2017","Xylosandrus_germanus","F","G","T",2017,10,"T","T*Xylosandrus_germanus"
"ANT_2017","Anomognathus_cuspidatus","A","N","T",2017,1,"T","T*Anomognathus_cuspidatus"
"ANT_2017","Cerylon_histeroides","A","N","T",2017,1,"T","T*Cerylon_histeroides"
"ANT_2017","Curtimorda_maculosa","A","N","T",2017,1,"T","T*Curtimorda_maculosa"
"ANT_2017","Stictoleptura_rubra","A","N","T",2017,1,"T","T*Stictoleptura_rubra"
"BNT_2017","Cryptolestes_duplicatus","B","N","T",2017,1,"T","T*Cryptolestes_duplicatus"
"BNT_2017","Gyrophaena_polita","B","N","T",2017,4,"T","T*Gyrophaena_polita"
"BNT_2017","Scaphisoma_agaricinum","B","N","T",2017,2,"T","T*Scaphisoma_agaricinum"
"CNT_2017","Curtimorda_maculosa","C","N","T",2017,2,"T","T*Curtimorda_maculosa"
"CNT_2017","Dasytes_niger","C","N","T",2017,1,"T","T*Dasytes_niger"
"CNT_2017","Gyrophaena_polita","C","N","T",2017,1,"T","T*Gyrophaena_polita"
"CNT_2017","Orthoperus_corticalis","C","N","T",2017,1,"T","T*Orthoperus_corticalis"
"CNT_2017","Scaphidium_quadrimaculatum","C","N","T",2017,1,"T","T*Scaphidium_quadrimaculatum"
"CNT_2017","Scaphisoma_agaricinum","C","N","T",2017,1,"T","T*Scaphisoma_agaricinum"
"CNT_2017","Stictoleptura_rubra","C","N","T",2017,2,"T","T*Stictoleptura_rubra"
"CNT_2017","Sulcacis_nitidus","C","N","T",2017,1,"T","T*Sulcacis_nitidus"
"CNT_2017","Xyleborinus_saxesenii","C","N","T",2017,1,"T","T*Xyleborinus_saxesenii"
"DNT_2017","Cryptolestes_duplicatus","D","N","T",2017,1,"T","T*Cryptolestes_duplicatus"
"DNT_2017","Enicmus_brevicornis","D","N","T",2017,1,"T","T*Enicmus_brevicornis"
"DNT_2017","Uleiota_planatus","D","N","T",2017,1,"T","T*Uleiota_planatus"
"ENT_2017","Anisandrus_dispar","E","N","T",2017,1,"T","T*Anisandrus_dispar"
"ENT_2017","Atomaria_longicornis","E","N","T",2017,1,"T","T*Atomaria_longicornis"
"ENT_2017","Bibloporus_minutus","E","N","T",2017,1,"T","T*Bibloporus_minutus"
"ENT_2017","Cyclorhipidion_bodoanum","E","N","T",2017,1,"T","T*Cyclorhipidion_bodoanum"
"ENT_2017","Enicmus_rugosus","E","N","T",2017,1,"T","T*Enicmus_rugosus"
"ENT_2017","Sulcacis_fronticornis","E","N","T",2017,2,"T","T*Sulcacis_fronticornis"
"ENT_2017","Sulcacis_nitidus","E","N","T",2017,14,"T","T*Sulcacis_nitidus"
"ENT_2017","Tritoma_bipustulata","E","N","T",2017,1,"T","T*Tritoma_bipustulata"
"ENT_2017","Xyleborinus_saxesenii","E","N","T",2017,35,"T","T*Xyleborinus_saxesenii"
"ENT_2017","Xyleborus_monographus","E","N","T",2017,7,"T","T*Xyleborus_monographus"
"ENT_2017","Xylosandrus_germanus","E","N","T",2017,5,"T","T*Xylosandrus_germanus"
"FNT_2017","Cyclorhipidion_bodoanum","F","N","T",2017,1,"T","T*Cyclorhipidion_bodoanum"
"FNT_2017","Dinaraea_aequata","F","N","T",2017,1,"T","T*Dinaraea_aequata"
"FNT_2017","Hylis_olexai","F","N","T",2017,1,"T","T*Hylis_olexai"
"FNT_2017","Ipidia_binotata","F","N","T",2017,1,"T","T*Ipidia_binotata"
"FNT_2017","Litargus_connexus","F","N","T",2017,1,"T","T*Litargus_connexus"
"FNT_2017","Phloeopora_teres","F","N","T",2017,1,"T","T*Phloeopora_teres"
"FNT_2017","Rhagium_inquisitor","F","N","T",2017,1,"T","T*Rhagium_inquisitor"
"FNT_2017","Rhizophagus_bipustulatus","F","N","T",2017,1,"T","T*Rhizophagus_bipustulatus"
"FNT_2017","Scaphisoma_agaricinum","F","N","T",2017,1,"T","T*Scaphisoma_agaricinum"
"FNT_2017","Stictoleptura_rubra","F","N","T",2017,3,"T","T*Stictoleptura_rubra"
"FNT_2017","Uleiota_planatus","F","N","T",2017,1,"T","T*Uleiota_planatus"
"FNT_2017","Xyleborinus_saxesenii","F","N","T",2017,3,"T","T*Xyleborinus_saxesenii"
"FNT_2017","Xylosandrus_germanus","F","N","T",2017,2,"T","T*Xylosandrus_germanus"
"AOT_2017","Anomognathus_cuspidatus","A","O","T",2017,1,"T","T*Anomognathus_cuspidatus"
"AOT_2017","Bitoma_crenata","A","O","T",2017,2,"T","T*Bitoma_crenata"
"AOT_2017","Cryptolestes_duplicatus","A","O","T",2017,1,"T","T*Cryptolestes_duplicatus"
"AOT_2017","Curtimorda_maculosa","A","O","T",2017,42,"T","T*Curtimorda_maculosa"
"AOT_2017","Dasytes_niger","A","O","T",2017,3,"T","T*Dasytes_niger"
"AOT_2017","Dexiogyia_corticina","A","O","T",2017,1,"T","T*Dexiogyia_corticina"
"AOT_2017","Drapetes_mordelloides","A","O","T",2017,2,"T","T*Drapetes_mordelloides"
"AOT_2017","Eblisia_minor","A","O","T",2017,1,"T","T*Eblisia_minor"
"AOT_2017","Euglenes_oculatus","A","O","T",2017,3,"T","T*Euglenes_oculatus"
"AOT_2017","Malachius_bipustulatus","A","O","T",2017,1,"T","T*Malachius_bipustulatus"
"AOT_2017","Placonotus_testaceus","A","O","T",2017,1,"T","T*Placonotus_testaceus"
"AOT_2017","Silvanus_unidentatus","A","O","T",2017,3,"T","T*Silvanus_unidentatus"
"AOT_2017","Sulcacis_nitidus","A","O","T",2017,1,"T","T*Sulcacis_nitidus"
"AOT_2017","Tachyta_nana","A","O","T",2017,1,"T","T*Tachyta_nana"
"AOT_2017","Uleiota_planatus","A","O","T",2017,1,"T","T*Uleiota_planatus"
"AOT_2017","Xyleborinus_saxesenii","A","O","T",2017,1,"T","T*Xyleborinus_saxesenii"
"BOT_2017","Ampedus_sanguineus","B","O","T",2017,1,"T","T*Ampedus_sanguineus"
"BOT_2017","Curtimorda_maculosa","B","O","T",2017,9,"T","T*Curtimorda_maculosa"
"BOT_2017","Sulcacis_fronticornis","B","O","T",2017,1,"T","T*Sulcacis_fronticornis"
"COT_2017","Ampedus_sanguineus","C","O","T",2017,1,"T","T*Ampedus_sanguineus"
"COT_2017","Anobium_punctatum","C","O","T",2017,2,"T","T*Anobium_punctatum"
"COT_2017","Bitoma_crenata","C","O","T",2017,3,"T","T*Bitoma_crenata"
"COT_2017","Curtimorda_maculosa","C","O","T",2017,29,"T","T*Curtimorda_maculosa"
"COT_2017","Dasytes_niger","C","O","T",2017,1,"T","T*Dasytes_niger"
"COT_2017","Euplectus_punctatus","C","O","T",2017,1,"T","T*Euplectus_punctatus"
"COT_2017","Ipidia_binotata","C","O","T",2017,1,"T","T*Ipidia_binotata"
"COT_2017","Pteryx_suturalis","C","O","T",2017,1,"T","T*Pteryx_suturalis"
"COT_2017","Sulcacis_nitidus","C","O","T",2017,6,"T","T*Sulcacis_nitidus"
"COT_2017","Tachyta_nana","C","O","T",2017,1,"T","T*Tachyta_nana"
"COT_2017","Uleiota_planatus","C","O","T",2017,1,"T","T*Uleiota_planatus"
"DOT_2017","Anobium_punctatum","D","O","T",2017,1,"T","T*Anobium_punctatum"
"DOT_2017","Cerylon_histeroides","D","O","T",2017,1,"T","T*Cerylon_histeroides"
"DOT_2017","Cryptolestes_duplicatus","D","O","T",2017,1,"T","T*Cryptolestes_duplicatus"
"DOT_2017","Cyclorhipidion_bodoanum","D","O","T",2017,1,"T","T*Cyclorhipidion_bodoanum"
"DOT_2017","Drapetes_mordelloides","D","O","T",2017,1,"T","T*Drapetes_mordelloides"
"DOT_2017","Malachius_bipustulatus","D","O","T",2017,1,"T","T*Malachius_bipustulatus"
"DOT_2017","Stictoleptura_rubra","D","O","T",2017,2,"T","T*Stictoleptura_rubra"
"DOT_2017","Xyleborinus_saxesenii","D","O","T",2017,5,"T","T*Xyleborinus_saxesenii"
"DOT_2017","Xylosandrus_germanus","D","O","T",2017,1,"T","T*Xylosandrus_germanus"
"EOT_2017","Ampedus_sanguineus","E","O","T",2017,1,"T","T*Ampedus_sanguineus"
"EOT_2017","Bitoma_crenata","E","O","T",2017,1,"T","T*Bitoma_crenata"
"EOT_2017","Cryptolestes_duplicatus","E","O","T",2017,8,"T","T*Cryptolestes_duplicatus"
"EOT_2017","Cyclorhipidion_bodoanum","E","O","T",2017,2,"T","T*Cyclorhipidion_bodoanum"
"EOT_2017","Dasytes_niger","E","O","T",2017,3,"T","T*Dasytes_niger"
"EOT_2017","Dexiogyia_corticina","E","O","T",2017,1,"T","T*Dexiogyia_corticina"
"EOT_2017","Drapetes_mordelloides","E","O","T",2017,1,"T","T*Drapetes_mordelloides"
"EOT_2017","Eblisia_minor","E","O","T",2017,2,"T","T*Eblisia_minor"
"EOT_2017","Enicmus_rugosus","E","O","T",2017,1,"T","T*Enicmus_rugosus"
"EOT_2017","Gabrius_splendidulus","E","O","T",2017,1,"T","T*Gabrius_splendidulus"
"EOT_2017","Leptoplectus_spinolae","E","O","T",2017,1,"T","T*Leptoplectus_spinolae"
"EOT_2017","Nacerdes_carniolica","E","O","T",2017,1,"T","T*Nacerdes_carniolica"
"EOT_2017","Phloeopora_teres","E","O","T",2017,1,"T","T*Phloeopora_teres"
"EOT_2017","Placonotus_testaceus","E","O","T",2017,1,"T","T*Placonotus_testaceus"
"EOT_2017","Ptinella_aptera","E","O","T",2017,1,"T","T*Ptinella_aptera"
"EOT_2017","Scaphisoma_agaricinum","E","O","T",2017,1,"T","T*Scaphisoma_agaricinum"
"EOT_2017","Silvanus_unidentatus","E","O","T",2017,5,"T","T*Silvanus_unidentatus"
"EOT_2017","Stictoleptura_rubra","E","O","T",2017,6,"T","T*Stictoleptura_rubra"
"EOT_2017","Sulcacis_nitidus","E","O","T",2017,4,"T","T*Sulcacis_nitidus"
"EOT_2017","Tomoxia_bucephala","E","O","T",2017,1,"T","T*Tomoxia_bucephala"
"EOT_2017","Uleiota_planatus","E","O","T",2017,1,"T","T*Uleiota_planatus"
"EOT_2017","Xyleborinus_saxesenii","E","O","T",2017,5,"T","T*Xyleborinus_saxesenii"
"FOT_2017","Bitoma_crenata","F","O","T",2017,1,"T","T*Bitoma_crenata"
"FOT_2017","Cis_boleti","F","O","T",2017,1,"T","T*Cis_boleti"
"FOT_2017","Cryptolestes_duplicatus","F","O","T",2017,2,"T","T*Cryptolestes_duplicatus"
"FOT_2017","Cyclorhipidion_bodoanum","F","O","T",2017,4,"T","T*Cyclorhipidion_bodoanum"
"FOT_2017","Sulcacis_nitidus","F","O","T",2017,1,"T","T*Sulcacis_nitidus"
"FOT_2017","Tachyta_nana","F","O","T",2017,1,"T","T*Tachyta_nana"
"FOT_2017","Xyleborinus_saxesenii","F","O","T",2017,11,"T","T*Xyleborinus_saxesenii"
"FOT_2017","Xylosandrus_germanus","F","O","T",2017,4,"T","T*Xylosandrus_germanus"
"AGA_2018","Anomognathus_cuspidatus","A","G","A",2018,1,"A","A*Anomognathus_cuspidatus"
"AGA_2018","Atheta_oblita","A","G","A",2018,1,"A","A*Atheta_oblita"
"AGA_2018","Bibloporus_bicolor","A","G","A",2018,1,"A","A*Bibloporus_bicolor"
"AGA_2018","Bolitochara_obliqua","A","G","A",2018,2,"A","A*Bolitochara_obliqua"
"AGA_2018","Cerylon_histeroides","A","G","A",2018,1,"A","A*Cerylon_histeroides"
"AGA_2018","Euplectus_nanus","A","G","A",2018,1,"A","A*Euplectus_nanus"
"AGA_2018","Euplectus_punctatus","A","G","A",2018,1,"A","A*Euplectus_punctatus"
"AGA_2018","Hylis_cariniceps","A","G","A",2018,1,"A","A*Hylis_cariniceps"
"AGA_2018","Leptusa_pulchella","A","G","A",2018,2,"A","A*Leptusa_pulchella"
